"MXIM-AV-1-4-1","VUFKU (All-Ukrainian Photo Cinema Administration)","Gobierno Ucraniano de la Unión Soviética","Gobierno Ucraniano de la Unión Soviética","VUFKU (Administración Panucraniana para la Producción Foto Cinematográfica) fue fundada en la década de 1920, bajo la dirección del Departamento Nacional de Educación del Gobierno Soviético Ucraniano como parte de un proyecto destinado a la administración de las salas de cine, las compañías productoras y las instituciones cinematográficas de toda Ucrania. Conformado por un pequeño grupo de pequeños estudios, hasta el año de 1928 la VUFKU había producido más de 150 filmes (la mayoría de ellos cortometrajes). Con la fundación de esta institución productora, el Gobierno Soviético Ucraniano logró monopolizar toda la producción cinematográfica de dicho país. La VUFKU realizó la mayor parte de sus producciones en dos estudios ubicados en las localidades de Odesa, que son Kyev y Kharkov; en el estudio de Kyev, la VUFKU produjo alrededor de 40 filmes al año a partir de su construcción en 1927, lo que lo posicionó como uno de los estudios cinematográficos más modernos y mejor equipados de toda Europa para finales de la década de 1920. Como la mayoría de los estudios cinematográficos de Europa en esa época, el referente a superar era los estudios estadounidenses de Hollywood, así que gran parte de la producción de esta casa productora se basó en las técnicas cinematográficas hollywoodenses; la VUFKU tuvo éxito en su cometido y terminó convirtiéndose en un referente cultural y de negocios para gran parte de los estudios cinematográficos en la Unión Soviética, y en el continente europeo. (Fuente: http://www.kinofestnyc.com/history.html)","Denis Abramovich Kaufman nació en 1896 en el seno de una familia judía en Bialystok, ciudad perteneciente en aquellos años a la Rusia zarista. Interesado por el futurismo, adoptó el seudónimo de Dziga Vertov, que significa algo así como \"gira, peonza\" en ucraniano. En 1918, tras la revolución, el Comité del Cine de Moscú lo contrató para trabajar en Kino-Nedelia (\"Cine-Semana\", semanario cinematográfico de noticias de actualidad soviético), en la ciudad de Moscú. Vertov trabajó montando noticiarios cinematográficos durante tres años; su primera película como director fue El aniversario de la Revolución (1919), seguida de La batalla de Tsartitsyn (1920), El tren Lenin (1921) e Historia de la guerra civil (1922). En estas películas, Vertov exploró las posibilidades del montaje, ensamblando fragmentos de película sin tener en cuenta su continuidad formal, temporal, ni lógica, buscando destacar un efecto poético que impactara a los espectadores. En 1919, Vertov y otros jóvenes cineastas, entre los que se encontraba su futura esposa Elisaveta Svilova, crearon un grupo llamado Kinoks (Cine-Ojo). Más tarde se les uniría también el hermano de Vertov, Mikhail Kaufman. Entre 1922 y 1923, Vertov y Svilova escribieron varios manifiestos que aparecieron en publicaciones de vanguardia; así desarrollaron su teoría del Cine-Ojo. Vertov y los otros miembros del grupo rechazaron todos los elementos del cine convencional: desde la escritura previa de un guión hasta el recurso de los actores profesionales, pasando por el rodaje en estudios, los decorados, la iluminación, etc. Su objetivo fue captar la \"verdad\" cinematográfica montando fragmentos de actualidad que permitieran conocer una realidad más profunda que no puede ser percibida por el ojo. Según el propio Vertov: \"fragmentos de energía real que, mediante el arte del montaje, se van acumulando hasta formar un todo global\", permitiendo \"ver y mostrar el mundo desde el punto de vista de la revolución proletaria mundial\". Durante los años 20 rodó varias películas, destaca El hombre de la cámara (Chelovek kinoapparatom, 1929). (Fuente: http://es.wikipedia.org/wiki/Dziga_Vertov)","Donación","1999"
"MXIM-AV-1-4-2","Empire Marketing Board/New Era Films","","British International Pictures","La Empire Marketing Board (EMB) fue fundada en 1926 por el Secretario del Estado para las Colonias Leopold Amery del Partido Conservador de Gran Bretaña, con el fin de desarrollar y de promocionar un programa de películas para tender lazos con el mercado internacional y, en particular, con los países del Imperio. En un primer momento, la instancia estuvo dirigida por Stephen Tallents y John Grierson como colaborador (quien entonces era estudiante universitario de ciencias sociales); ambos lograron hacer innovaciones en la producción, distribución y exhibición fílmica de lo que Grierson llamaba \"Filme documental\"; estos personajes legaron escritos sobre los usos de este género cinematográfico. Los primeros filmes estuvieron enfocados en documentar e ilustrar las relaciones comerciales de Gran Bretaña, para publicitar y legitimar la política económica imperial. De la EMB salieron numerosos documentales: Conquest (1928), Drifters (1929), One Family (1930), Windmill in Barbados (1933), Cargo from Jamaica (1933).","John Grierson (26 de abril de 1898 - 19 de febrero de 1972) fue uno de los primeros y más influyentes documentalistas de la historia del cine. Nació en Deanstown, Escocia; estudió comunicación en la Universidad de Glasgow; su primer trabajo cinematográfico fue Drifters (1929) acerca de los pescadores de Arenque en Inglaterra. El estreno de Drifters fue un gran éxito, se hizo con fondos de la Empire Marketing Board (EMB), la cual le solicitaría a Grierson continuar con su tarea como realizador, además se convirtió en el director de la Unidad de Filmes de la misma EMB. Grierson era una persona creativa, extremadamente organizada y disciplinada, por lo que se encargó de reclutar a un ejército de prospectos que impulsaran la Unidad de Filmes, personas con poca o ninguna experiencia y que, con el tiempo, se convirtieron en grandes directores del género documental; con sus películas, todos ayudaron a promover una nueva imagen de la clase trabajadora y su labor fue de importancia en el desarrollo industrial de Gran Bretaña. Grierson continuó a la cabeza de la Unidad de Filmes durante varios años donde se dio a conocer como el \"padrino del documental\". En 1933 la EMB desapareció y la Unidad de Filmes pasó a formar parte de la Oficina General de Correos convirtiéndose en la Unidad de Filmes de la Oficina General de Correos (GPO Film Unit), de la cual Grierson fue director hasta 1938; ese año fue invitado a Canadá por el mismo gobierno para formar un organismo nacional que realizara películas cinematográficas. Al año siguiente (1939) Canadá creó la Comisión Nacional de Filmes, que luego se convertiría en la Junta Nacional Fílmica del Canadá (National Film Board of Canada), de la cual Grierson fue su primer comisionado. Cuando Canadá entró en la II Guerra Mundial en el mismo año, la NFB se enfocó en la realización de filmes con fines propagandísticos, muchos de los cuales fueron dirigidos por el mismo Grierson. Después de la Guerra, los contenidos se enfocaron en la vida de los canadienses. La National Film Board of Canada es una institución reconocida mundialmente por su alta calidad, muchos de sus productos han ganado premios de la Academia. En 1957 Grierson recibió un reconocimiento especial en la ceremonia de premios de filmes de Canadá.","",""
"MXIM-AV-1-4-3","VUFKU (All-Ukrainian Photo Cinema Administration)","Gobierno Ucraniano de la Unión Soviética","Gobierno Ucraniano de la Unión Soviética","VUFKU (Administración Panucraniana para la Producción Foto Cinematográfica) fue fundada en la década de 1920, bajo la dirección del Departamento Nacional de Educación del Gobierno Soviético Ucraniano como parte de un proyecto destinado a la administración de las salas de cine, las compañías productoras y las instituciones cinematográficas de toda Ucrania. La VUFKU fue formada por un reducido número de pequeños estudios, en 1928 ya había producido más de 150 filmes (la mayoría de ellos cortometrajes). Con la creación de esta institución, el Gobierno Soviético Ucraniano logró monopolizar toda la producción cinematográfica de dicho país. La mayor parte de las realizaciones de la VUFKU salieron de dos estudios ubicados en las localidades de Odesa, que son Kyev y Kharkov. A partir de 1927, año de la construcción del estudio de Kyev, la VUFKU produjo, sólo en ese lugar, alrededor de 40 filmes al año; además de que tuvo instalaciones que se contaban entre las más modernas y mejor equipadas de toda Europa a finales de la década de 1920. Para la mayoría de los estudios cinematográficos del viejo continente de esa época, un referente a superar fueron los estudios estadounidenses de Hollywood, no es extraño, que gran parte de la producción de la VUFKU se basara en las técnicas cinematográficas hollywoodenses. La VUFKU tuvo éxito en su cometido y terminó convirtiéndose en un modelo cultural y de negocios para gran parte de los estudios cinematográficos en la Unión Soviética y en el continente europeo. (Fuente: http://www.kinofestnyc.com/history.html)","Denis Abramovich Kaufman nació en 1896 en el seno de una familia judía en Bialystok, ciudad perteneciente en aquellos años a la Rusia zarista. Interesado por el futurismo, adoptó el seudónimo de Dziga Vertov, que significa algo así como \"gira, peonza\" en ucraniano. En 1918, tras la revolución, el Comité del Cine de Moscú lo contrató para trabajar en Kino-Nedelia (\"Cine-Semana\", semanario cinematográfico de noticias de actualidad soviético), en la ciudad de Moscú. Vertov trabajó montando noticiarios cinematográficos durante tres años; su primera película como director fue El aniversario de la Revolución (1919), seguida de La batalla de Tsartitsyn (1920), El tren Lenin (1921) e Historia de la guerra civil (1922). En estas películas, Vertov exploró las posibilidades del montaje, ensamblando fragmentos de película sin tener en cuenta su continuidad formal, temporal, ni lógica, buscando destacar un efecto poético que impactara a los espectadores. En 1919, Vertov y otros jóvenes cineastas, entre los que se encontraba su futura esposa Elisaveta Svilova, crearon un grupo llamado Kinoks (Cine-Ojo). Más tarde se les uniría también el hermano de Vertov, Mikhail Kaufman. Entre 1922 y 1923, Vertov y Svilova escribieron varios manifiestos que aparecieron en publicaciones de vanguardia; así desarrollaron su teoría del Cine-Ojo. Vertov y los otros miembros del grupo rechazaron todos los elementos del cine convencional: desde la escritura previa de un guión hasta el recurso de los actores profesionales, pasando por el rodaje en estudios, los decorados, la iluminación, etc. Su objetivo fue captar la \"verdad\" cinematográfica montando fragmentos de actualidad que permitieran conocer una realidad más profunda que no puede ser percibida por el ojo. Según el propio Vertov: \"fragmentos de energía real que, mediante el arte del montaje, se van acumulando hasta formar un todo global\", permitiendo \"ver y mostrar el mundo desde el punto de vista de la revolución proletaria mundial\". Durante los años 20 rodó varias películas, destaca El hombre de la cámara (Chelovek kinoapparatom, 1929). (Fuente: http://es.wikipedia.org/wiki/Dziga_Vertov)","",""
"MXIM-AV-1-11-148","Canal 6 de Julio","Norma Madrir, Adriana García, Alejandro Maravilla","","","","",""
"MXIM-AV-1-11-149","Instituto Mora, CONACyT","","Instituto Mora","","El Instituto Mora es una institución pública, centro CONACyT, dedicada a la investigación y docencia en historia y ciencias sociales. Se fundó en 1981, cuenta con una planta permanente de investigadores en diversas disciplinas y líneas de investigación e imparte diversos posgrados. En 1993, en el área de Historia Oral, comienza la producción audiovisual, con el documental Un pueblo en la memoria. Desde entonces el Instituto ha seguido produciendo documental a partir de los resultados de diversas investigaciones. En el 2000 se conforma el Laboratorio Audiovisual de Investigación Social, donde se ha seguido realizando documental, en el marco de su objetivo central: desarrollar investigación social con y sobre imágenes de los siglos XIX a XXI. A la fecha el Instituto ha producido: Un pueblo en la memoria, Tradición o modernidad: reto de una generación, El buen restaurador ama lo antiguo, Cuando la rumba nos conoció, Mi Multi es mi Multi, Km. C-62 Un nómada del riel, El arte de hacer ciudad, De dolor y esperanza, Revelando el rollo. Los usos de lo visual en la investigación social, El triángulo de Tacubaya, Ciudad olimpia. El año en que fuimos modernos y De la tele a la boca. Una reflexión sobre desarrollo infantil y televisión. (LAIS)","Producción Propia","1996"
"MXIM-AV-1-11-150","","Daniel Goldberg. Productor asociado: Steve Littman","","","","Compra","17/04/2002"
"MXIM-AV-1-11-151","Instituto Mora, CONACyT, Delegación Benito Juárez, CONACULTA, Postproducción: Unidad de producciones audiovisuales del CONACULTA","","","","El Instituto Mora es un centro público CONACyT, dedicado a la investigación y docencia en historia y ciencias sociales. Se fundó en 1981, cuenta con una planta permanente de investigadores en diversas disciplinas y líneas de investigación e imparte diversos posgrados. En 1993, en el área de Historia Oral, comienza la producción audiovisual, con el documental Un pueblo en la memoria. Desde entonces, el Instituto ha seguido produciendo documental a partir de los resultados de diversas investigaciones. En el 2000 se conforma el Laboratorio Audiovisual de Investigación Social, donde se ha seguido realizando documental, en el marco de su objetivo central: desarrollar investigación social con y sobre imágenes de los siglos XIX a XXI. A la fecha el LAIS ha producido: Un pueblo en la memoria (1994), Tradición o modernidad: reto de una generación (1996), El buen restaurador ama lo antiguo (1997), Cuando la rumba nos conoció (1998), Mi Multi es mi Multi (1999), Km. C-62 Un nómada del riel (2000), El arte de hacer ciudad (2000), De dolor y esperanza (2002), Revelando el rollo. Los usos de lo visual en la investigación social (2002), El triángulo de Tacubaya (2005), Ciudad Olimpia. El año en que fuimos modernos (2007), De la tele a la boca. Una reflexión sobre desarrollo infantil y televisión (2008) e Historias para no pensar (2012)","Producción Propia","1994"
"MXIM-AV-1-11-152","Colectivo Perfil Urbano","","","","","",""
"MXIM-AV-1-11-153","Canal 6 de Julio A.C.","Nancy Ventura, José Alba, Carlos Mendoza","","A partir de 1988 Canal seis de julio, ha producido más de cincuenta documentales acerca de la realidad política, económica y social de México ha dado voz a personas e integrantes de movimientos ignorados en los medios de comunicación comerciales y ha sido una alternativa informativa y de análisis para cientos de miles de mexicanos que no ven reflejados sus problemas, puntos de vista y aspiraciones en los medios de comunicación comerciales. Canal seis de julio distribuye sus documentales de mano en mano porque la televisión mexicana permanece cerrada a toda expresión contraria a los intereses de la oligarquía que se ha adueñado del poder en México y porque la censura es práctica gubernamental cotidiana. No obstante esta desventaja, millones de mexicanos han contemplado los documentales realizados por este grupo y han sostenido su trabajo que, gracias a ese apoyo directo del espectador, realiza sus documentales con absoluta independencia. (Fuente: http://www.canalseisdejulio.com/MexicoExistente.swf)","","",""
"MXIM-AV-1-11-154","Unión de Productores de Vidrio Plano del Estado de México S.A. de C.V.","","","","","",""
"MXIM-AV-1-11-155","ARGOS","Carlos Payán Velver, Epigmenio Ibarra, Hernán Vera. Producción ejecutiva: Marcela Vizzi","","","","",""
"MXIM-AV-1-11-156","Fundación Antorchas, The Rockefeller Foundation, The John D. & Catherine T. Macarthur Foundation","Fabián Hofman Cema","","","","",""
"MXIM-AV-1-11-157","Junta de Andalucía Consejería de Cultura, Filmoteca de Andalucía","Rafael R. Tranche","","","Rafael R. Tranche es licenciado en Ciencias de la Información y Premio Extraordinario de licenciatura; Doctor en Comunicación Audiovisual (UCM); Director de la Investigación sobre la obra de José Val del Omar (1991-1996) financiada por la Consejería de Cultura de la Junta de Andalucía, consistente en la recuperación, restauración y estudio de las películas, técnicas y procedimientos de trabajo de Val del Omar. (Fuente: http://www.ucm.es/cavp1/prof-dr-rafael-rodriguez-tranche)","",""
"MXIM-AV-1-11-158","Radiotelevisao Portuguesa, SP Filmes, Instituto Portugues de Cinema","Productor ejecutivo: Pedro Correia Martins","","","","Donación de Catarina Alves Costa","1/09/2012"
"MXIM-AV-1-11-159","INBA, UNAM, Centro Nacional de Investigación Teatral Rodolfo Usigli (CITRU)","Eugenio Cobo","","","","",""
"MXIM-AV-1-11-160","Luz quince, imagen y sonido","","","","","Donación","1/06/2013"
"MXIM-AV-1-11-161","Cine Film S.A., Cooperativa Salvador Toscano","Juan Ramón Aupart","","","","",""
"MXIM-AV-1-11-162","Cine Film S.A., Cooperativa Salvador Toscano","Juan Ramón Aupart","","","","",""
"MXIM-AV-1-11-163","CONACULTA, INBA, Centro Nacional de Investigación Teatral Rodolfo Usigli (CITRU), Canal 28 de Monterrey","","","","","",""
"MXIM-AV-1-11-164","INBA, CENART, CITRU,","Producción: Eugenio Cobo. Producción ejecutiva: Raquel Araujo.","","","","",""
"MXIM-AV-1-11-165","Sistema Nacional para la Producción de Televisión cultural, FONCA, Televición Metropolitana, S.A. De C.V. (Canal 22), Red Nacional de Televisoras Estatales, A.C.","Gregorio Rocha, Aztli Cine-Video","","","","",""
"MXIM-AV-1-11-166","Sistema Nacional para la Producción de Televisión cultural, FONCA, Televición Metropolitana, S.A. De C.V. (Canal 22), Red Nacional de Televisoras Estatales, A.C.","Gregorio Rocha, Aztli Cine-Video","","","","",""
"MXIM-AV-1-11-167","Sistema Nacional para la Producción de Televisión cultural, FONCA, Televición Metropolitana, S.A. De C.V. (Canal 22), Red Nacional de Televisoras Estatales, A.C.","Gregorio Rocha, Aztli Cine-Video","","","","",""
"MXIM-AV-1-11-168","Sistema Nacional para la Producción de Televisión Cultural, FONCA, Televición Metropolitana, S.A. De C.V. (Canal 22), Red Nacional de Televisoras Estatales, A.C.","Gregorio Rocha, Aztli Cine-Video","","","","",""
"MXIM-AV-1-11-169","Sistema Nacional para la Producción de Televisión cultural, FONCA, Televición Metropolitana, S.A. De C.V. (Canal 22), Red Nacional de Televisoras Estatales, A.C.","Gregorio Rocha","","","","",""
"MXIM-AV-1-11-170","","Aram Siu Wai Collier, Emunah Yuka Edinburg. Productores ejecutivos: Deann Borshay, Janice Sakamoto, James Yee, Wayne Wang","","","","",""
"MXIM-AV-1-11-171","The National Asian American Telecommunications Association","Spenccer Nakasako","","","","",""
"MXIM-AV-1-11-172","","","","","","",""
"MXIM-AV-1-11-173","","","","","","",""
"MXIM-AV-1-11-174","RM Arts","","RM Associates","","","",""
"MXIM-AV-1-11-175","RM Arts","","RM Associates","","","",""
"MXIM-AV-1-11-176","RM Arts","","RM Associates","","","",""
"MXIM-AV-1-11-177","RM Arts","","RM Associates","","","",""
"MXIM-AV-1-11-178","RM Arts","","RM Associates","","","",""
"MXIM-AV-1-11-179","RM Arts","","RM Associates","","","",""
"MXIM-AV-1-11-180","RM Arts","","RM Associates","","","",""
"MXIM-AV-1-11-181","RM Arts","","RM Associates","","","",""
"MXIM-AV-1-11-182","RM Arts","","RM Associates","","","",""
"MXIM-AV-1-11-183","RM Arts","","RM Associates","","","",""
"MXIM-AV-1-11-184","RM Arts","","RM Associates","","","",""
"MXIM-AV-1-11-185","RM Arts","","RM Associates","","","",""
"MXIM-AV-1-11-186","RM Arts","","RM Associates","","","",""
"MXIM-AV-1-11-187","RM Arts","","RM Associates","","","",""
"MXIM-AV-1-11-188","RM Arts","","RM Associates","","","",""
"MXIM-AV-1-11-189","Instituto Histórico de la Ciudad de Buenos Aires","","","","","",""
"MXIM-AV-1-11-190","Instituto Histórico de la Ciudad de Buenos Aires","","","","","",""
"MXIM-AV-1-11-191","Instituto Histórico de la Ciudad de Buenos Aires","","","","","",""
"MXIM-AV-1-11-192","Camera One, Douce, La SEPT, CNC, Ministére des Affaires Etrangeres","Isabel Pons","","","","",""
"MXIM-AV-1-11-193","Camera One, Douce, La SEPT, CNC, Ministére des Affaires Etrangeres","Isabel Pons","","","","",""
"MXIM-AV-1-11-194","Camera One, Douce, La SEPT, CNC, Ministére des Affaires Etrangeres","Isabel Pons","","","","",""
"MXIM-AV-1-11-195","Camera One, Douce, La SEPT, CNC, Ministére des Affaires Etrangeres","Isabel Pons","","","","",""
"MXIM-AV-1-11-196","Camera One, Douce, La SEPT, CNC, Ministére des Affaires Etrangeres","Isabel Pons","","","","",""
"MXIM-AV-1-11-197","Camera One, Douce, La SEPT, CNC, Ministére des Affaires Etrangeres","Isabel Pons","","","","",""
"MXIM-AV-1-11-198","Camera One, Douce, La SEPT, CNC, Ministére des Affaires Etrangeres","Isabel Pons","","","","",""
"MXIM-AV-1-11-199","Camera One, Douce, La SEPT, CNC, Ministére des Affaires Etrangeres","Isabel Pons","","","","",""
"MXIM-AV-1-11-200","Camera One, Douce, La SEPT, CNC, Ministére des Affaires Etrangeresv","Isabel Pons","","","","",""
"MXIM-AV-1-11-201","Camera One, Douce, La SEPT, CNC, Ministére des Affaires Etrangeres","Isabel Pons","","","","",""
"MXIM-AV-1-11-202","Camera One, Douce, La SEPT, CNC, Ministére des Affaires Etrangeres","Isabel Pons","","","","",""
"MXIM-AV-1-11-203","Camera One, Douce, La SEPT, CNC, Ministére des Affaires Etrangeres","Isabel Pons","","","","",""
"MXIM-AV-1-11-204","Camera One, Douce, La SEPT, CNC, Ministére des Affaires Etrangeres","Isabel Pons","","","","",""
"MXIM-AV-1-11-205","FRIAS-DESPLATS, Centro de Producción Facultad de Ciencias Sociales Universidad de Buenos Aires (CEPRO)","","Sergio Frías, Gustavo Desplats","","","",""
"MXIM-AV-1-11-206","Instituto de Antropología e Historia de Guatemala, Instituto Nacional de Antropología e Historia, Consejo Nacional para la cultura y las Artes, Lecuona Films","","","","","Donación Guadalupe Rodríguez de Ita","1/09/2013"
"MXIM-AV-1-11-207","","","","","","Donación Guadalupe Rodríguez de Ita","1/09/2013"
"MXIM-AV-1-11-208","","","","","","",""
"MXIM-AV-1-11-209","NPS","","","","","",""
"MXIM-AV-1-11-210","Kino International Corp.","","","","","",""
"MXIM-AV-1-11-211","","","","","","Donación: Belkis VegaBelkis Vega","1/10/2013"
"MXIM-AV-1-11-212","","","","","","Donación: Belkis Vega","1/10/2013"
"MXIM-AV-1-11-213","","","","","","Donación: Belkis Vega","1/10/2013"
"MXIM-AV-1-11-214","","","","","","Donación: Belkis Vega","1/10/2013"
"MXIM-AV-1-11-215","ICAIC","","Granma","","","Donación: Belkis Vega","1/10/2013"
"MXIM-AV-1-11-216","Último compas producciones","","Sistema Radio Veceremos","El Sistema Radio Venceremos, fue parte de la estructura de medios de comunicación del grupo guerrillero Ejército Revolucionario del Pueblo (perteneciente al FMLN), en El Salvador.","","",""
"MXIM-AV-1-11-217","","","","","","",""
"MXIM-AV-1-12-1","","","","","","",""
"MXIM-AV-1-12-2","Universuty of Michigan","Ruth Behar. Productora asociada: Catherine Benamou","","","","",""
"MXIM-AV-1-12-3","TV UNISINOS,Agencia Española de Cooperación Internacional-Ministerio de Relaciones Exteriores de España.","Dedé Ribeiro","","Entendendo comunicação como processo de circulação e construção de sentidos entre produção e recepção, um veículo de massa só existe se for legitimado pelo público.Por essa razão a TV Unisinos quer pensar junto com seu público, o telespectador.Temos compromisso com o desenvolvimento regional, a promoção da cultura, da identidade local e a socialização dos bens do conhecimento, gerando e difundindo informação.http://www.unisinos.br/tv/index.php?option=com_content&task=view&id=48&Itemid=141&menu_ativo=active_menu_sub&marcador=141","","","2001"
"MXIM-AV-1-12-4","Filmoteca de Andalucía","Rafael R.Tranche","Filmoteca de Andalucía","","José Val del Omar (Granada, 27 de octubre de 1904 – Madrid, 4 de agosto de 1982) fue un director de cine e inventor español. (Fuente: http://es.wikipedia.org/wiki/Jos%C3%A9_Val_del_Omar)","",""
"MXIM-AV-1-12-5","Altamura Films","Tommaso Fiacchino, Kent Rogowski","","","","",""
"MXIM-AV-1-12-6","Cero en Conducta, Producciones Amaranta, Fondo para la Producción Cinematográfica de Calidad, Filmoteca de la UNAM, Televisión Española, Cadena de Arte-Francia, Laura Imperiale, Silvia Martínez, Juliette Buñuel, Jessica Berman.","","Big Time pictures","","José Luis López-Linares, co-fundador en 1994 junto a Javier Rioyo de la PRODUCTORA DE CINE CERO EN CONDUCTA ha desarrollado las facetas de director, productor ejecutivo, director de fotografía en cine y publicidad. Como director de fotografía cuenta con una larga lista de largometrajes: Pajarico de Carlos Saura; La Celestina de Gerardo Vera; Madregilda de M: F: xxxxxxxxx; Palace de El Tricicle; Los peores años de nuestra vida y Amo te cama rica de Emilio Martínez-Lázaro; El Sol del Membrillo, de Víctor Erice; Una Mujer bajo la lluvia de Gerardo Vera; Caídos del cielo y la Boca del Lobo de Francisco Lombardo o El Hombre que Perdió su Sombra de Alain Tanner, entre otros. Ha trabajado en teatro y ópera con Carlos Saura. Javier Rioyo (Madrid, 1952) es licenciado en Ciencias de la Información. Periodista, escritor, director y guionista de cine, radio, televisión y dramáticos. Dirige y presenta el programa semanal de libros Estravagario en TVE 2, con el que ha obtenido el Premio Fomento a la Lectura 2005, concedido por la Federación del Gremio de Editores de España. También es responsable de cultura y libros en el programa diario Hoy por hoy de la cadena SER. Es colaborador habitual de El País (escribe para el suplemento semanal Domingo) y de la revista Cinemanía. Javier Rioyo, desde 1976 trabaja como guionista, periodista, de radio, televisión y dramáticos. Documentalista y ponente cultural del ministerio de Cultura. Dos premios Ondas en radio y uno en Televisión. En prensa ha sido columnista en “Tribuna” y asesor de dirección de cinemanía. Como director ha trabajado en “Asaltar los cielos” 1996, “A propósito de Buñuel” 200, “extranjeros de sí mismos”, 2000 y ha ganado la mención honorífica del festival de cine de Bogotá, 1997.","Compra","2005"
"MXIM-AV-1-12-7","Once TV-IPN","Daniel G. Yubi","","","","Donación","2004"
"MXIM-AV-1-12-8","Foprocine, Instituto Mexicano de Cinematografía (IMCINE), Pepa Filmss, Universidad Nacional Autónoma de México (UNAM)","Alejandra Sánchez, Vanessa Bauche","","","José Antonio Cordero, Alejandra Sánchez","",""
"MXIM-AV-1-12-9","BLOB-RAI","BLOB-RAI","","","","Donación","1999"
"MXIM-AV-1-12-10","","","","","","",""
"MXIM-AV-1-12-11","FONDS, Consejo Nacional para la Cultura y las Artes (CONACULTA-FONCA),Ministerio de Relaciones Exteriores de los Países Bajos,Rain Artists´Initiatives Network (RAIN),Rijksakademie van Beeldende Kunsten - Amsterdam","Linda Bannik, Diego Gutiérrez, Kees Hin","","CONACULTA: El Consejo Nacional para la Cultura y las Artes responde a la necesidad de contar con un órgano rector que dé coherencia a una política pública históricamente desarrollada en el país por una gran multiplicidad de organismos y dependencias de muy distintos sectores y de la más diversa naturaleza institucional. Entre ellas, las unidades administrativas de la anterior Subsecretaría de Cultura de la Secretaría de Educación Pública, inmediato antecedente del Consejo; las diferentes instituciones y dependencias de otras secretarías que por sus funciones de carácter cultural han sido transferidas en distintos momentos; y, finalmente, las entidades adscritas al área de Cultura, varias de larga tradición. En atención a las exigencias y requerimientos de orden cultural de la sociedad mexicana, a partir de la creación del Consejo Nacional para la Cultura y las Artes se da origen a diversos programas y acciones, con el propósito fundamental de enriquecer la identidad cultural de los mexicanos. La misión fundamental del Consejo es integrar y coordinar de manera armoniosa la labor de los organismos, dependencias e instituciones del gobierno que desarrollan la política cultural del Estado Mexicano. (Extraído de: http://www.conaculta.gob.mx/consejo_quienes.html) FONCA: Fomentar y estimular la creación artística en todas sus manifestaciones son los objetivos principales del Fondo Nacional para la Cultura y las Artes, cuya aparición obedece a una de las respuestas que ofreció el Gobierno Federal a la comunidad artística para construir instancias de apoyo basadas en la colaboración, la claridad de objetivos, el valor de la cultura para la sociedad y el aprecio de la diversidad de propuestas y quehaceres artísticos.Invierte en los proyectos culturales profesionales que surgen en la comunidad artística; ofrece fondos para que los creadores puedan desarrollar su trabajo sin restricciones, afirmando el ejercicio de las libertades de expresión y creación. Por ello, convoca anualmente a los artistas y creadores para que participen en sus 17 programas, mediante la presentación de propuestas que son evaluadas por Comisiones de Dictaminación  y Selección formadas por artistas y creadores de reconocido prestigio.(Extraído de: http://fonca.conaculta.gob.mx/institucional.html)","","",""
"MXIM-AV-1-12-12","VIA KINEMA","Luis Mariano Bouchot, Ma. Guadalupe Mendoza, Raúl Gallardo","","","","",""
"MXIM-AV-1-12-13","Coproducción: Palmeraie et dèsert, France 2 cinema","Claudine Nougaret","","","","",""
"MXIM-AV-1-12-14","Clío","Diana Roldán, Stasia de la Garza","","","","Compra","17/07/2003"
"MXIM-AV-1-12-15","Homovidens.org","Nohemi González, Antonio Zirión, Diego Rivera y Rogelio Sikander","","","","Donación","2002"
"MXIM-AV-1-12-16","CESEM (Centro Heriberto Jara A. C.), Sotavento, Creación interdisciplinaria A.C.","","","","","",""
"MXIM-AV-1-12-17","Instituto de Investigaciones Dr. José María Luis Mora, Laboratorio Audiovisual de Investigación Social (LAIS), CONACYT","","Instituto Mora","El Instituto Mora es una institución pública, centro CONACyT, dedicada a la investigación y docencia en historia y ciencias sociales. Se fundó en 1981, cuenta con una planta permanente de investigadores en diversas disciplinas y líneas de investigación e imparte diversos posgrados. En 1993, en el área de Historia Oral, comienza la producción audiovisual, con el documental Un pueblo en la memoria. Desde entonces el Instituto ha seguido produciendo documental a partir de los resultados de diversas investigaciones. En el 2000 se conforma el Laboratorio Audiovisual de Investigación Social, donde se ha seguido realizando documental, en el marco de su objetivo central: desarrollar investigación social con y sobre imágenes de los siglos XIX a XXI. A la fecha el Instituto ha producido: Un pueblo en la memoria, Tradición o modernidad: reto de una generación, El buen restaurador ama lo antiguo, Cuando la rumba nos conoció, Mi Multi es mi Multi, Km. C-62 Un nómada del riel, El arte de hacer ciudad, De dolor y esperanza, Revelando el rollo. Los usos de lo visual en la investigación social, El triángulo de Tacubaya, Ciudad olimpia. El año en que fuimos modernos y De la tele a la boca. Una reflexión sobre desarrollo infantil y televisión. (LAIS)","","Producción propia","2007"
"MXIM-AV-1-12-18","EDUCAR","","","","","",""
"MXIM-AV-1-12-19","Patrimonio Fotografico Corporacion Cultural. Chile-Universidad Diego Portales","","","","","",""
"MXIM-AV-1-12-20","CLACSO","Virna Molina, Ernesto Ardito","","","","",""
"MXIM-AV-1-12-21","Secretaría de Cultura del Gobierno del Distrito Federal, Voces contra el silencio. Video Independiente A. C.","","","","","",""
"MXIM-AV-1-12-22","Terra Nostra Films","Producción ejecutiva: Daniela Contreras Calcáneo, Nicolás Défossé","","","","",""
